pattern_id,pattern_name,pattern_version,description,hypothesis,detection_rule_plaintext,entry_rule_plaintext,exit_rule_plaintext,stop_rule_plaintext,take_profit_rule_plaintext,time_stop_rule_plaintext,timeframe,asset_class,universe,session_filter,min_volume_filter,min_price_filter,uses_fundamental_data,uses_news_data,uses_options_data,uses_future_data,known_risks,status,created_at,first_seen,last_seen
PATTERN_000451,DISCOVERED_LONG_W20_C01_C665EAA5,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=1.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 1 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 2.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"muestras insuficientes: 87 < 100; poca diversidad de símbolos: 1 < 8; drawdown excesivo: 14.77R > 12.00R; profit factor insuficiente: 1.16 < 1.80; expectancy insuficiente: 0.09R < 0.25R; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de pocos símbolos; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T20:58:26.516422+00:00,2021-10-19T00:00:00+00:00,2026-03-24T00:00:00+00:00
PATTERN_000212,DISCOVERED_LONG_W20_C11_88DE1FDF,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=11.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 11 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"profit factor insuficiente: 1.28 < 1.80; expectancy insuficiente: 0.13R < 0.25R; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",lab_watchlist,2026-06-07T12:41:41.445108+00:00,2022-04-11T00:00:00+00:00,2026-04-01T00:00:00+00:00
PATTERN_000180,DISCOVERED_SHORT_W20_C06_55A637E5,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=6.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 6 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 5.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"poca diversidad de símbolos: 2 < 8; drawdown excesivo: 25.37R > 12.00R; profit factor insuficiente: 1.20 < 1.80; expectancy insuficiente: 0.13R < 0.25R; tasa de 4R baja; puede requerir filtro posterior de entrada; posible dependencia de pocos símbolos; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T11:22:35.570055+00:00,2021-09-28T00:00:00+00:00,2026-05-01T00:00:00+00:00
PATTERN_000149,DISCOVERED_SHORT_W20_C09_75AEA334,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=9.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 9 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 3.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 20.48R > 12.00R; profit factor insuficiente: 1.45 < 1.80; expectancy insuficiente: 0.24R < 0.25R; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T10:40:01.209673+00:00,2022-04-27T00:00:00+00:00,2026-04-20T00:00:00+00:00
PATTERN_000181,DISCOVERED_LONG_W20_C11_EEEEADE3,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=11.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 11 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 4.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"poca diversidad de símbolos: 2 < 8; profit factor insuficiente: 1.50 < 1.80; posible dependencia de pocos símbolos; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T11:22:35.592370+00:00,2021-07-13T00:00:00+00:00,2026-03-27T00:00:00+00:00
PATTERN_000293,DISCOVERED_LONG_W20_C07_188ED318,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=7.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 7 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 4.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 17.81R > 12.00R; profit factor insuficiente: 1.28 < 1.80; expectancy insuficiente: 0.17R < 0.25R; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T13:44:50.831332+00:00,2021-07-02T00:00:00+00:00,2026-04-28T00:00:00+00:00
PATTERN_000229,DISCOVERED_SHORT_W20_C11_A71A4EC4,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=11.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 11 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 4.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"poca diversidad de símbolos: 4 < 8; drawdown excesivo: 26.34R > 12.00R; profit factor insuficiente: 1.29 < 1.80; expectancy insuficiente: 0.19R < 0.25R; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T13:02:42.457905+00:00,2021-07-02T00:00:00+00:00,2026-03-06T00:00:00+00:00
PATTERN_000117,DISCOVERED_SHORT_W20_C01_7BDA6ED8,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=1.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 1 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 4.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 61.08R > 12.00R; profit factor insuficiente: 1.19 < 1.80; expectancy insuficiente: 0.12R < 0.25R; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T10:11:32.137059+00:00,2023-04-10T00:00:00+00:00,2026-04-28T00:00:00+00:00
PATTERN_000400,DISCOVERED_SHORT_W50_C07_4D54BCF9,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=50, cluster_id=7.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 7 for window_size=50. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 2.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"muestras insuficientes: 81 < 100; profit factor insuficiente: 1.40 < 1.80; expectancy insuficiente: 0.20R < 0.25R; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T17:06:38.622930+00:00,2021-12-31T00:00:00+00:00,2023-04-24T00:00:00+00:00
PATTERN_000166,DISCOVERED_LONG_W20_C11_DC23F717,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=11.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 11 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 5.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"poca diversidad de símbolos: 7 < 8; drawdown excesivo: 31.15R > 12.00R; profit factor insuficiente: 1.21 < 1.80; expectancy insuficiente: 0.13R < 0.25R; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T10:47:52.066638+00:00,2021-07-02T00:00:00+00:00,2026-03-06T00:00:00+00:00
PATTERN_000271,DISCOVERED_SHORT_W50_C00_BC6D70B8,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=50, cluster_id=0.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 0 for window_size=50. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 2.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"muestras insuficientes: 56 < 100; profit factor insuficiente: 1.60 < 1.80; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T13:37:27.037698+00:00,2021-09-23T00:00:00+00:00,2022-12-23T00:00:00+00:00
PATTERN_000294,DISCOVERED_LONG_W20_C09_677FF2E9,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=9.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 9 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 5.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 14.16R > 12.00R; profit factor insuficiente: 1.32 < 1.80; expectancy insuficiente: 0.17R < 0.25R; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T13:44:50.845914+00:00,2022-01-27T00:00:00+00:00,2026-02-09T00:00:00+00:00
PATTERN_000167,DISCOVERED_LONG_W20_C03_9CCDF4E3,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=3.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 3 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 4.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"poca diversidad de símbolos: 7 < 8; drawdown excesivo: 18.04R > 12.00R; profit factor insuficiente: 1.27 < 1.80; expectancy insuficiente: 0.15R < 0.25R; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T10:47:52.083208+00:00,2022-02-01T00:00:00+00:00,2026-02-23T00:00:00+00:00
PATTERN_000064,DISCOVERED_LONG_W20_C01_0A98DC6F,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=1.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 1 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 5.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"muestras insuficientes: 34 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.62 < 1.80; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T08:31:55.805692+00:00,2021-07-08T00:00:00+00:00,2024-05-22T00:00:00+00:00
PATTERN_000244,DISCOVERED_LONG_W20_C08_8C6020C4,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=8.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 8 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 5.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 24.87R > 12.00R; profit factor insuficiente: 1.24 < 1.80; expectancy insuficiente: 0.14R < 0.25R; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T13:31:06.590447+00:00,2021-07-26T00:00:00+00:00,2026-04-01T00:00:00+00:00
PATTERN_000441,DISCOVERED_LONG_W20_C09_5BE19335,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=9.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 9 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"muestras insuficientes: 69 < 100; poca diversidad de símbolos: 2 < 8; profit factor insuficiente: 1.18 < 1.80; expectancy insuficiente: 0.10R < 0.25R; posible dependencia de pocos símbolos; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T19:58:29.973723+00:00,2021-11-26T00:00:00+00:00,2025-12-30T00:00:00+00:00
PATTERN_000133,DISCOVERED_LONG_W20_C10_66A25591,run_unknown,"Clustered normalized OHLCV window pattern. side=long, window_size=20, cluster_id=10.",Charts close to this cluster centroid may have asymmetric forward R distribution for long setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 10 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 5.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"poca diversidad de símbolos: 4 < 8; drawdown excesivo: 18.76R > 12.00R; profit factor insuficiente: 1.33 < 1.80; expectancy insuficiente: 0.21R < 0.25R; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T10:18:42.389527+00:00,2021-07-16T00:00:00+00:00,2025-07-15T00:00:00+00:00
PATTERN_000031,DISCOVERED_SHORT_W20_C02_C983171A,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=2.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 2 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"drawdown excesivo: 20.79R > 12.00R; profit factor insuficiente: 1.27 < 1.80; expectancy insuficiente: 0.14R < 0.25R; out-of-sample expectancy no positiva; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-06T17:46:07.188839+00:00,2022-11-01T00:00:00+00:00,2025-12-08T00:00:00+00:00
PATTERN_000134,DISCOVERED_SHORT_W20_C07_473940B0,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=7.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 7 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 2.0.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"muestras insuficientes: 54 < 100; poca diversidad de símbolos: 4 < 8; profit factor insuficiente: 1.27 < 1.80; expectancy insuficiente: 0.13R < 0.25R; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",rejected,2026-06-07T10:18:42.406596+00:00,2022-04-20T00:00:00+00:00,2026-02-12T00:00:00+00:00
PATTERN_000090,DISCOVERED_SHORT_W20_C00_7C7F0CBB,run_unknown,"Clustered normalized OHLCV window pattern. side=short, window_size=20, cluster_id=0.",Charts close to this cluster centroid may have asymmetric forward R distribution for short setups at the tested reward/risk levels.,"Normalize OHLCV, compute local deterministic embedding for the configured daily window, standardize features, cluster historical windows with MiniBatchKMeans, and identify windows assigned to cluster 0 for window_size=20. Current matches compare scaled embedding distance to the stored centroid.",Research entry is the close of the final bar in the detected window. Current lab matches use latest close as signal/entry reference; no order is submitted by the research lab.,"Historical simulation exits at the first stop/target touch in the forward path, or at the final forward close if neither is touched. If stop and target are both touched intrabar, stop is assumed first.","1R stop based on max(1.5*ATR14, 1.5% of entry, 0.01).",Targets tested at R levels from config; best_rr currently 1.5.,Forward bars tested from discovery config; final forward close is used as time-stop fallback.,1d,US equities,data/universe_us_mid_small.csv (40 configured symbols),Regular daily bars from IBKR historical data; intraday session filter not persisted.,5000000,2,false,false,false,false,"profit factor insuficiente: 1.21 < 1.80; expectancy insuficiente: 0.11R < 0.25R; out-of-sample profit factor demasiado débil; tasa de 4R baja; puede requerir filtro posterior de entrada; stored examples are representative, not a full raw event ledger; daily timestamps normalized to UTC when original bars lacked explicit timezone",lab_watchlist,2026-06-07T09:35:23.715287+00:00,2022-04-01T00:00:00+00:00,2024-09-16T00:00:00+00:00
